embodiment,task,n_rows
mecka,wiping_a_motorcycle,6
mecka,wiping_and_arranging_items,1
mecka,wiping_and_arranging_tableware,1
mecka,wiping_baking_pans,2
mecka,wiping_baking_trays,3
mecka,wiping_books,4
mecka,wiping_bottles,5
mecka,wiping_bowl,1
mecka,wiping_bowls,6
mecka,wiping_cabinets,1
mecka,wiping_cartons,3
mecka,wiping_clocks,2
mecka,wiping_containers,3
mecka,wiping_counter,1
mecka,wiping_cups,2
mecka,wiping_cutlery,22
mecka,wiping_cylinder_blocks,1
mecka,wiping_cylinder_heads,2
mecka,wiping_dishes,15
mecka,wiping_doors,1
mecka,wiping_drink_packets,1
mecka,wiping_forks,5
mecka,wiping_fruits,8
mecka,wiping_furniture,4
mecka,wiping_glasses,6
mecka,wiping_glassware,1
mecka,wiping_goblets,1
mecka,wiping_helmets,3
mecka,wiping_insoles,1
mecka,wiping_kitchenware,1
mecka,wiping_ladles,1
mecka,wiping_mangoes,1
mecka,wiping_motorcycles,4
mecka,wiping_oranges,4
mecka,wiping_parts,1
mecka,wiping_pens,1
mecka,wiping_pipe_fittings,1
mecka,wiping_placemats,1
mecka,wiping_plates,13
mecka,wiping_product_packets,1
mecka,wiping_products,2
mecka,wiping_pvc_elbows,1
mecka,wiping_refrigerators,1
mecka,wiping_sachets,6
mecka,wiping_saucer,1
mecka,wiping_saucers,2
mecka,wiping_shelves,2
mecka,wiping_shoe_straps,1
mecka,wiping_shoes,9
mecka,wiping_sole_edges,1
mecka,wiping_spice_jars,1
mecka,wiping_spoons,13
mecka,wiping_stovetops,1
mecka,wiping_surfaces,6
mecka,wiping_tables,15
mecka,wiping_the_table,1
mecka,wiping_tiles,1
mecka,wiping_trays,2
mecka,wiping_tvs,1
mecka,wiping_utensils,2
mecka,wiping_vegetables,1
mecka,wiping_wheels,1
mecka,wiping_windows,1
mecka,wiring,5
mecka,wiring_bonsai,2
mecka,wiring_components,8
mecka,wiring_electrical_plugs,2
mecka,wiring_electronics,1
mecka,wiring_frames,1
mecka,wiring_leds,3
mecka,wiring_motorcycle,2
mecka,wiring_motorcycles,2
mecka,wiring_panels,1
mecka,wiring_plants,5
mecka,wiring_plugs,15
mecka,wiring_signs,3
mecka,wiring_sockets,1
mecka,wiring_switches,1
mecka,wiring_transformers,1
mecka,wood_carving,8
mecka,woodworking,169
mecka,working_on_dental_mold,1
mecka,working_on_dental_molds,5
mecka,working_on_motherboards,1
mecka,wrapping,4
mecka,wrapping_a_bouquet,1
mecka,wrapping_a_flower_bouquet,10
mecka,wrapping_a_gift,1
mecka,wrapping_a_teddy_bear_bouquet,1
mecka,wrapping_an_object_with_ribbon,1
mecka,wrapping_bag,2
mecka,wrapping_bananas,1
mecka,wrapping_books,4
mecka,wrapping_bouquet,2
mecka,wrapping_bouquets,49
mecka,wrapping_boxes,19
mecka,wrapping_candies,8
mecka,wrapping_cardboard,3
mecka,wrapping_cards,1
mecka,wrapping_cheese,1
mecka,wrapping_chocolate_bars,1
mecka,wrapping_chocolates,4
mecka,wrapping_combs,1
mecka,wrapping_cones,3
mecka,wrapping_cups,1
mecka,wrapping_cushions,1
mecka,wrapping_cutlery,23
mecka,wrapping_cylinders,1
mecka,wrapping_cylindrical_objects,1
mecka,wrapping_dough,14
mecka,wrapping_dough_balls,1
mecka,wrapping_dumplings,1
mecka,wrapping_earphones,1
mecka,wrapping_flower_bouquets,3
mecka,wrapping_flowers,81
mecka,wrapping_food,10
mecka,wrapping_food_plates,1
mecka,wrapping_frames,2
mecka,wrapping_fruit_trays,1
mecka,wrapping_fruits,1
mecka,wrapping_furniture,10
mecka,wrapping_gifts,89
mecka,wrapping_hooks,1
mecka,wrapping_items,3
mecka,wrapping_lampshades,2
mecka,wrapping_money,1
mecka,wrapping_mugs,4
mecka,wrapping_nuts,4
mecka,wrapping_object,4
mecka,wrapping_objects,10
mecka,wrapping_packages,5
mecka,wrapping_paper,1
mecka,wrapping_pastries,1
mecka,wrapping_peanuts,17
mecka,wrapping_perfume_boxes,1
mecka,wrapping_pillows,1
mecka,wrapping_pipe,1
mecka,wrapping_plant_roots_in_soil,1
mecka,wrapping_plants,1
mecka,wrapping_ribbon,1
mecka,wrapping_ribbons,16
mecka,wrapping_rods,4
mecka,wrapping_roots,2
mecka,wrapping_rubber_bands,2
mecka,wrapping_sandwiches,1
mecka,wrapping_shoes,1
mecka,wrapping_small_items,1
mecka,wrapping_snacks,1
mecka,wrapping_spoons,11
mecka,wrapping_stems,2
mecka,wrapping_sticks,17
mecka,wrapping_straws,3
mecka,wrapping_strips,2
mecka,wrapping_thread,1
mecka,wrapping_toys,3
mecka,wrapping_tubes,20
mecka,wrapping_utensils,2
mecka,wrapping_wires,4
mecka,wrapping_wooden_pieces,1
mecka,wrapping_yarn,6
mecka,wringing_clothes,2
mecka,writing,1
mecka,writing_in_notebook,1
mecka,writing_on_cake_board,1
mecka,writing_on_forms,1
mecka,writing_on_stickers,1
mecka,zipping_pillows,2
mecka,zipping_pouch,5
scale,flagship_bagging_groceries,263
scale,flagship_folding_clothes,1933
scale,flagship_put_cup_on_saucer,412
scale,flagship_put_object_in_container,1233
scale,flagship_scoop_granular,19
scale,flagship_sort_utensils,544
scale,freeform_apply_a_bandage,5
scale,freeform_bagging_groceries,988
scale,freeform_bathroom_tidy_routine,46
scale,freeform_buttoning_a_shirt,1
scale,freeform_change_the_light_bulb_on_a_lamp,184
scale,freeform_charging_cellphone,1
scale,freeform_clean_up_the_dishes,74
scale,freeform_connect_cables_to_ports,91
scale,freeform_connect_the_charging_cable_to_the_portable_speaker,1
scale,freeform_connect_the_headphones_to_the_charger_and_plug_it_into_the_power_outlet,2
scale,freeform_do_dishes,680
scale,freeform_folding_clothes,2066
scale,freeform_hammer_the_nail,5
scale,freeform_hang_shirt_on_hanger_and_place_on_rack,548
scale,freeform_insert_and_twist_a_light_bulb,43
scale,freeform_insert_batteries_into_electronic_devices,262
scale,freeform_insert_usb_cable_into_port,1
scale,freeform_laundry_cycle,198
scale,freeform_load_dishwasher,222
scale,freeform_load_unload_dishwasher,35
scale,freeform_make_a_sandwich,29
scale,freeform_make_bed,254
scale,freeform_nan,10
scale,freeform_organize_fridge,29
scale,freeform_pack_a_suitcase_for_a_trip,1417
scale,freeform_pick_up_keys_and_unlock_padlock,5
scale,freeform_pick_up_scissors_and_cut_paper,1
scale,freeform_place_rubberbands_in_ziploc,267
scale,freeform_place_shoes_onto_shoe_rack,182
scale,freeform_placing_utensils_into_a_drawer,447
scale,freeform_plating_food,45
scale,freeform_plug_earbuds_into_charging_case,8
scale,freeform_plug_in_a_charger_to_a_device,2
scale,freeform_portion_out_snacks_by_scooping,147
scale,freeform_press_the_letter_g_and_delete,1
scale,freeform_put_cup_on_saucer,110
scale,freeform_put_object_in_container,505
scale,freeform_put_scissors_and_color_box_into_the_plastic_containers,1
scale,freeform_putting_cereal_into_a_bowl,1
scale,freeform_return_small_objects_to_bins,196
scale,freeform_scoop_granular,3
scale,freeform_setting_a_table,1
scale,freeform_solve_a_rubik_s_cube,12
scale,freeform_sort_item,1
scale,freeform_sort_laundry_by_type_and_color,108
scale,freeform_sort_utensils,58
scale,freeform_stack_coins,3
scale,freeform_stack_lego_bricks,9
scale,freeform_stock_pantry,42
scale,freeform_string_beads_onto_cord,45
scale,freeform_take_a_picture_with_camera,1
scale,freeform_tidy_up_kitchen,462
scale,freeform_tie_shoelaces_or_rope_knot,8
scale,freeform_tie_the_plastic_bag,1
scale,freeform_tong_gripper_food_transfer,1
scale,freeform_towel_folding,742
scale,freeform_twist_tie_a_produce_bag,15
scale,freeform_unload_dishwasher,211
scale,freeform_unpack_groceries,18
scale,freeform_unpack_grocery_bag,1398
scale,freeform_unpack_grocery_bag_and_put_items_into_fridge,112
scale,freeform_use_can_opener_to_open_canned_goods,28
scale,freeform_use_chopsticks_to_serve_food,41
scale,freeform_use_syringe_to_dispense_liquid,1
scale,freeform_wipe_mirror_with_spray,255
